raw_k1,shared_with
tvagbila,PW
tvagjala,PW
tvagutTA,PW
tvakpalita,PW
tvakpattraka,PW
tvaksraja,PW
tvaktobila,PW
tvatprasUta,PW
tvazwfdevatya,PW
tviwpati,PW
tyAdfSa,PW
tyagnAyis,PW
tyugra,PW
uBAYjali,PW
uBAbAhu,PW
uBAdanti,PW
uBAhasti,PW
uBayAYjali,PW
uBayApARi,PW
uBayaBAga,PW
uBayaBAj,PW
uBayaSiras,PW
uBayapad,PW
uBayasAman,PW
uBayaspfzwi,PW
uBayataHSIrzan,PW
uBayataHkAlam,PW
uBayataHpad,PW
uBayataHparigfhIta,PW
uBayataHprARa,PW
uBayataHprauga,PW
uBayataHsaMSvAyin,PW
uBayataHstoBa,PW
uBayataHsujAta,PW
uBayataScakra,PW
uBayataeta,PW
uBayatastIkzRa,PW
uBayataukTya,PW
uBayatoBAj,PW
uBayatoNga,PW
uBayatobArhatam,PW
uBayatodvAra,PW
uBayatojyotis,PW
uBayatonABi,PW
uBayatonamaskAra,PW
uBayatotirAtra,PW
uBayavAsin,PW
uKAsaMBaraRa,PW
uSInarARI,PW
uSInaragiri,PW
uSata,PW
uSrAyus,PW
ucCizwASana,PW
ucCizwaBAj,PW
ucCizwagaRapati,PW
ucCizwita,PW
ucCvayana,PW
uccEHkAram,PW
uccEHpOrRamAsI,PW
uccErBAzaRa,PW
uccErBAzya,PW
uccErmuKa,PW
uccEstawa,PW
uccaSas,PW
uccatva,PW
udAcam,PW
udAharaRAnugama,PW
udAharaRIya,PW
udArAkza,PW
udArArTa,PW
udAraBAva,PW
udAraSoBa,PW
udArakIrti,PW
udAramati,PW
udAravikrama,PW
udAttatva,PW
udAvartaka,PW
udAvartana,PW
udBAvin,PW
udBavakzetra,PW
udDArakaviDi,PW
udDatatva,PW
udGarza,PW
udIrRatA,PW
udaDArA,PW
udaDijalamaya,PW
udaDisaMBava,PW
udaDivastrA,PW
udaNgulIka,PW
udaSocA,PW
udagAyata,PW
udagapavargam,PW
udagdakziRa,PW
udagdvAra,PW
udakAhAra,PW
udakabindu,PW
udakamaYjarIrasa,PW
udakasADu,PW
udakasparSana,PW
udakatarpaRa,PW
udakopasparSin,PW
udakozWa,PW
udakpAda,PW
udaksaMsTa,PW
udapAnamaRqUka,PW
udapIti,PW
udarAwa,PW
udarapAtra,PW
udarasarpin,PW
udaravyADi,PW
udatOlika,PW
udatantu,PW
udavIvaDa,PW
udayAnta,PW
udayanAcArya,PW
uddAsin,PW
uddeSakavfkza,PW
uddeSaviDeyavicAra,PW
uddyotakArin,PW
uddyotamayUKa,PW
udgAracUqaka,PW
udgehI,PW
udgeya,PW
udgrAhapadavftti,PW
udgrAsaka,PW
uduha,PW
udvaMSa,PW
udvaktra,PW
udvastra,PW
udvegavAhin,PW
udvfzaBayajYa,PW
udyadgiri,PW
ugradanta,PW
ugragADa,PW
ugraganDikA,PW
ugrakarRika,PW
ugrasevita,PW
ujJiti,PW
ujjAluka,PW
ujjUwaqimba,PW
ujjvAlana,PW
ujjvalaBAzya,PW
ukTAyu,PW
ukTaMvAc,PW
ukTadoha,PW
ukTamuKa,PW
ukTapattra,PW
ukTasaMpad,PW
ukTavIrya,PW
ukTaviDa,PW
ukTavid,PW
ukTyapAtra,PW
ukTyasTAlI,PW
ukaRa,PW
uktAnuSAsana,PW
uktopanizatka,PW
ukzRoranDra,PW
ulUkapucCa,PW
ulaBa,PW
ulandaka,PW
ulaparAji,PW
ulaparAjikA,PW
ulbaRizRu,PW
ulkAnirhata,PW
ullANgUla,PW
ullasatPala,PW
ulliKana,PW
ulmukamaTya,PW
ulumbA,PW
umAgurunadI,PW
umAkAnta,PW
umbikA,PW
undurakarRI,PW
undurakarRikA,PW
unmAditA,PW
unmanIBAva,PW
unmattaBErava,PW
unmuKIkAra,PW
unmuKIkaraRa,PW
unmuKadarSana,PW
unnItaSiKa,PW
unnItaSuzma,PW
unnItin,PW
unnIyam,PW
upA,PW
upADidUzakatAbIja,PW
upAMSugraha,PW
upAMSuhavis,PW
upAMSupAtra,PW
upAMSutA,PW
upAMSutva,PW
upAMSuvaDa,PW
upAMSvAyatana,PW
upAMSvantaryAma,PW
upANkyapfzWa,PW
upASAra,PW
upAkfti,PW
upAnahin,PW
upAntaBAga,PW
upAsAditin,PW
upAvarohaRa,PW
upAvi,PW
upaDAlopin,PW
upaDAnaka,PW
upaDamana,PW
upaGAtam,PW
upaSAmaka,PW
upaSEla,PW
upaSalyaka,PW
upaSamakzaya,PW
upaSiras,PW
upaSoBikA,PW
upabila,PW
upacArakriyA,PW
upacArapada,PW
upacAraparIta,PW
upacAyyaka,PW
upacIkA,PW
upacaraDyE,PW
upacaraRIya,PW
upadAtavya,PW
upadIka,PW
upadaMSaka,PW
upadaMSam,PW
upadiSam,PW
upadidikzA,PW
upagITa,PW
upahArIcikIrzu,PW
upajAtikA,PW
upajanana,PW
upajiGraRa,PW
upakalApam,PW
upakoRa,PW
upakula,PW
upakurvARaka,PW
upalabDisama,PW
upamuKam,PW
upanIti,PW
upanandana,PW
upanipAtana,PW
upanizadvivaraRa,PW
upapAdanIya,PW
upapUrvarAtram,PW
upapakzma,PW
upapalvalam,PW
upapattisama,PW
uparUpa,PW
upariBakta,PW
upariSayyA,PW
uparicihnita,PW
upariga,PW
uparihasta,PW
uparikARqa,PW
uparinABi,PW
uparinyasta,PW
uparipAtra,PW
uparipuruza,PW
uparisTApana,PW
uparisTita,PW
uparitala,PW
uparitas,PW
uparizad,PW
uparizadya,PW
uparizwAdupayAma,PW
uparizwAdvAta,PW
uparizwAjjyotis,PW
uparizwAllakzaRa,PW
uparizwAtsvAhAkfti,PW
uparyAsIna,PW
upasIram,PW
upasTAnagfha,PW
upasTAyam,PW
upasTAyika,PW
upasTaka,PW
upasTapattra,PW
upasaMGAta,PW
upasaMcAra,PW
upasaMhAraprakaraRa,PW
upasaMhartavya,PW
upasamiDam,PW
upasaminDana,PW
upasarpitaka,PW
upasattva,PW
upasfpya,PW
upasmAram,PW
upasrotas,PW
upastava,PW
upatEza,PW
upavAha,PW
upavAsavratin,PW
upavAta,PW
upaveRu,PW
upavedanIya,PW
upavezwana,PW
upavezwitin,PW
upavimokam,PW
upavinDya,PW
upayogya,PW
upayuta,PW
upendragupta,PW
upetavya,PW
upila,PW
upiya,PW
upolapa,PW
uptagAQa,PW
uraHSUlin,PW
uraHkzatakAsa,PW
uraRAKyaka,PW
uraRAkzaka,PW
urdi,PW
urmilA,PW
urogama,PW
urovibanDa,PW
urubilvA,PW
urubilvAkASyapa,PW
urubilvAkalpa,PW
urubindu,PW
urukAlaka,PW
urumARa,PW
urupuRyakoSa,PW
urupuzpikA,PW
ururAtri,PW
uruvas,PW
usriyAtva,PW
utTAnIya,PW
utTAnaSIla,PW
utTAnayukta,PW
utTAyam,PW
utkArikopanAha,PW
utkUlagAmin,PW
utkaRwakin,PW
utkartam,PW
utkarzasama,PW
utkawikAsana,PW
utkfzwatva,PW
utkoWa,PW
utkrAntaSreyas,PW
utkrAntameDa,PW
utkrazwavya,PW
utkrodin,PW
utkutuka,PW
utkvATa,PW
utpAdayitavya,PW
utpAdyotpAdakatA,PW
utpaTavArika,PW
utpannApavargin,PW
utpannabala,PW
utpattiDAman,PW
utpattivAkya,PW
utsAraRA,PW
utsaNgaka,PW
utsarjam,PW
utseDavistAratas,PW
utsekya,PW
utsfzwAgni,PW
utsmita,PW
utsnAna,PW
utsnehana,PW
uttAlIBavana,PW
uttAnaSAyin,PW
uttAnahaya,PW
uttAnaparRaka,PW
uttAnapattraka,PW
uttIrRavikfti,PW
uttamOdArya,PW
uttamabala,PW
uttamadarSana,PW
uttamam,PW
uttamamaRi,PW
uttamavayasa,PW
uttamaveza,PW
uttarADaravivara,PW
uttarASramin,PW
uttarASrita,PW
uttarAdri,PW
uttarAtsad,PW
uttaraBAga,PW
uttaraBadrapadA,PW
uttaraGfta,PW
uttarabarhis,PW
uttaradanta,PW
uttaraga,PW
uttaralita,PW
uttaramUla,PW
uttaramandrAdyA,PW
uttaranArAyaRa,PW
uttarapadArTapraDAna,PW
uttaraprozWapadA,PW
uttarayuga,PW
uttoraRapatAka,PW
uve,PW
uzAsAsUrya,PW
uzRABiprAya,PW
uzRAnta,PW
uzRI,PW
uzRaBft,PW
uzRaPalA,PW
uzRakft,PW
uzRasundara,PW
uzRavAta,PW
uzRavidagDaka,PW
uzaHkala,PW
uzitavya,PW
uzorAga,PW
uzwrAkfti,PW
uzwraBakzA,PW
uzwrapAla,PW
uzwrasAdi,PW
uzwratva,PW
uzwravAhin,PW
vADin,PW
vADrIRasaka,PW
vADryaSvi,PW
vADyozAyaRa,PW
vANgAla,PW
vANmUrti,PW
vANmatsara,PW
vANmayadevatA,PW
vANmiSraRa,PW
vARArRI,PW
vARyavida,PW
vARyovida,PW
vAYceSvara,PW
vAcAkarmIRa,PW
vAcAkarman,PW
vAcAlatva,PW
vAcakalakzakavyaYjakatva,PW
vAcaminva,PW
vAcas,PW
vAcaspativallaBa,PW
vAcyavAcakatA,PW
vAcyavAcakatva,PW
vAdanIya,PW
vAdanaparicCeda,PW
vAdgala,PW
vAgAdipitrya,PW
vAgAqambara,PW
vAgBaNga,PW
vAgbadDa,PW
vAgbrAhmaRa,PW
vAgdA,PW
vAgdaRqaka,PW
vAgdevatAka,PW
vAgdurukta,PW
vAgjyotis,PW
vAguji,PW
vAguttara,PW
vAgvada,PW
vAgviroDa,PW
vAgyajYa,PW
vAhIvah,PW
vAhanI,PW
vAhanaSrezWa,PW
vAhinIka,PW
vAhlAyana,PW
vAhyAlIBU,PW
vAhyanaya,PW
vAjApya,PW
vAjabastya,PW
vAjadAvarI,PW
vAjakarmIya,PW
vAjapIta,PW
vAjapeyagraha,PW
vAjapeyasAman,PW
vAjapeyayAjin,PW
vAjapeyayUpa,PW
vAjasaMnyasta,PW
vAjasaneyagfhyasUtra,PW
vAjasaneyasaMhitA,PW
vAjasaneyibrAhmaRopanizad,PW
vAjasravas,PW
vAjavAla,PW
vAjiBakzya,PW
vAjidantaka,PW
vAjinabrAhmaRa,PW
vAjipIta,PW
vAjipakzin,PW
vAjivAraRaSAlA,PW
vAjiyojaka,PW
vAkAwaka,PW
vAkCalya,PW
vAkSalAkA,PW
vAkSasta,PW
vAkSavahU,PW
vAkalarASi,PW
vAkcit,PW
vAkpAwava,PW
vAkpavitra,PW
vAkpraSasta,PW
vAkpradA,PW
vAkprasArikAma,PW
vAksAyaka,PW
vAkyAqambara,PW
vAkyArTaviveka,PW
vAkyaBeda,PW
vAkyaSalAkA,PW
vAkyahAriRI,PW
vAkyakaRWa,PW
vAkyasAraTi,PW
vAkyavajra,PW
vAkyavara,PW
vAkyavfttiprakASikA,PW
vAkyavfttivyAKyA,PW
vAkyopacAra,PW
vAlOyapaTaka,PW
vAlaKilyASrama,PW
vAlaKilyaSastra,PW
vAlaKilyagranTa,PW
vAlaKilyeSvaratIrTa,PW
vAlaja,PW
vAlamAtra,PW
vAlamUlaka,PW
vAlapriya,PW
vAlaputra,PW
vAlikAjyaviDa,PW
vAluNka,PW
vAlukAbDi,PW
vAlukAtva,PW
vAlukAyantra,PW
vAmArcis,PW
vAmAvacara,PW
vAmEkavftti,PW
vAmIraTa,PW
vAmaBAzin,PW
vAmahasta,PW
vAmakawisTa,PW
vAmakirIwin,PW
vAmakukzi,PW
vAmanAnvaya,PW
vAmanasUtravftti,PW
vAmaneBI,PW
vAmapArSva,PW
vAmasTa,PW
vAnaprasTya,PW
vAnarAKya,PW
vAnararAja,PW
vAntiSoDanI,PW
vAqabAnala,PW
vAqabahAraka,PW
vAqabahArya,PW
vAqabaharaRa,PW
vAqabakarza,PW
vAqabeya,PW
vAqabya,PW
vArAhamAhAtmya,PW
vArAhamantra,PW
vArDiPena,PW
vArDrakaWinika,PW
vAraRahasta,PW
vAraRakara,PW
vAraRakesara,PW
vAramaTa,PW
vArayoga,PW
vArgara,PW
vAriKeqagrAma,PW
vAriSukti,PW
vAribanDana,PW
vAridAgama,PW
vAridAnta,PW
vAridurga,PW
vArileSa,PW
vAripUra,PW
vAripUrvam,PW
vArisAgara,PW
vArisaMjYa,PW
vArizeRAcArya,PW
vArkarUpya,PW
vArmateyaka,PW
vArtIka,PW
vArttAhAriRI,PW
vArttAmAtrAvaboDana,PW
vArttAnukarzaka,PW
vArttAvyatikara,PW
vArttikasAravyAKyA,PW
vAruRopapurARa,PW
vArzAyaRIputra,PW
vArzaMDara,PW
vArzakIpraSna,PW
vArzikodaka,PW
vArzyAyaRIya,PW
vAsAta,PW
vAsaHSata,PW
vAsapuzpA,PW
vAsavacApa,PW
vAsizWalENga,PW
vAsizWalENgya,PW
vAsizWasmfti,PW
vAsizWatAtparyaprakASa,PW
vAsizWavivaraRa,PW
vAsizWottararAmAyaRa,PW
vAstUpaSama,PW
vAstUpaSamana,PW
vAstuSAka,PW
vAstuSamana,PW
vAstukAla,PW
vAstukIrRa,PW
vAstukalpa,PW
vAstumaya,PW
vAstunara,PW
vAstupAla,PW
vAstupraSamana,PW
vAstusTApana,PW
vAstvamaya,PW
vAsuBa,PW
vAsudevamaya,PW
vAsudevavargya,PW
vAtAgra,PW
vAtApI,PW
vAtAritaRqulA,PW
vAtAsfj,PW
vAtAtmaka,PW
vAtAyanacCidrarajas,PW
vAtI,PW
vAtaDrAjigati,PW
vAtaSoRitaka,PW
vAtagaRqa,PW
vAtagajANkuSa,PW
vAtagraha,PW
vAtagulmin,PW
vAtakalAkalA,PW
vAtakapiRqaka,PW
vAtakft,PW
vAtakuRqalI,PW
vAtamaya,PW
vAtameha,PW
vAtapaRqa,PW
vAtaprameha,PW
vAtarAyaRIya,PW
vAtareRusuvarRa,PW
vAtatejas,PW
vAtayantra,PW
vAtikapiRqaka,PW
vAtsyAyanaBAzya,PW
vAtsyAyanasUtra,PW
vAtsyaKaRqa,PW
vAtyAcakra,PW
vAvara,PW
vAvfDaDyE,PW
vAwkAra,PW
vAwyAyanI,PW
vAwyapuzpikA,PW
vAyasajaNGA,PW
vAyasekzuka,PW
vAyavIsaMhitA,PW
vAyorvida,PW
vAyosAvitra,PW
vAyoyAnI,PW
vAyuDAtu,PW
vAyubIja,PW
vAyuciti,PW
vAyudattaka,PW
vAyudattamaya,PW
vAyudattarUpya,PW
vAyudvAra,PW
vAyupUta,PW
vAyupraRetra,PW
vAyupracyuta,PW
vAyutejas,PW
vAyuvalanapaYcataraMgiRImAhAtmya,PW
vEBAragiri,PW
vEBAraparvata,PW
vEBujAgnaka,PW
vEDAraya,PW
vEDarmyasama,PW
vEKAnasAcArya,PW
vEKAnasaSrOtasUtra,PW
vEKAnasasUtra,PW
vENgIya,PW
vESAKapurARa,PW
vESAlaka,PW
vESAyya,PW
vESezikadarSana,PW
vESezikasUtropaskara,PW
vESmika,PW
vESravaRAnuja,PW
vESvAnarakzAra,PW
vESvAnarapaTikftapUrvakadarSasTAlIpAkaprayoga,PW
vESvAnarapaTikftasTAlIpAkaprayoga,PW
vESvadevAgnimAruta,PW
vESvatari,PW
vESyajAtIya,PW
vESyakanyA,PW
vESyakula,PW
vESyapura,PW
vESyayajYa,PW
vEbADapraRutta,PW
vEcakila,PW
vEcitryavIrya,PW
vEdArika,PW
vEdArvya,PW
vEdalika,PW
vEdehIbanDu,PW
vEdehImaya,PW
vEdikacCandaHprakASa,PW
vEdikasuboDinI,PW
vEdyagadADara,PW
vEdyamAnin,PW
vEdyanATIya,PW
vEdyanATadIkzitIya,PW
vEdyanATatIrTa,PW
vEdyanATeSvara,PW
vEganDikA,PW
vEjApakaka,PW
vEjYAnaSAlika,PW
vEjanadeva,PW
vEjayin,PW
vEkuGAsIya,PW
vEkuRWaBuvana,PW
vEkuRWadIkzita,PW
vEkuRWaloka,PW
vEkuRWastavavyAKyA,PW
vElABya,PW
vElaki,PW
vEnaDfta,PW
vEnava,PW
vEplava,PW
vEpotAKya,PW
vEpruza,PW
vEqUryamaRi,PW
vErAjagarBa,PW
vErAjapfzWa,PW
vErAmatI,PW
vErAntaka,PW
vErAyita,PW
vErUpagarBa,PW
vErUpapfzWa,PW
vEravrata,PW
vEroDika,PW
vErocanamuhUrta,PW
vEsarpika,PW
vEtAlapura,PW
vEtAlikarRi,PW
vEtAnaprAyaScittasUtra,PW
vEtaDfta,PW
vEtaTyopanizad,PW
vEtastya,PW
vEtuzya,PW
vEvartaka,PW
vEwuzya,PW
vEyAkaraRaBUzaRasAra,PW
vEyAkaraRamaYjUzA,PW
vEyApftyakara,PW
vEyAsikasUtropanyAsa,PW
vEyAvfttikara,PW
vEyAvfttya,PW
vEyAvfttyakara,PW
vEyAvftyakara,PW
vEzRavamahAsidDAnta,PW
vEzRavasTAnaka,PW
vEzRugupta,PW
vIRAtURava,PW
vIRAvinoda,PW
vISa,PW
vITIka,PW
vIkfqa,PW
vIrAKya,PW
vIrAcArya,PW
vIraBadrajit,PW
vIraSeKara,PW
vIraSrI,PW
vIradeya,PW
vIradru,PW
vIragotra,PW
vIragozWI,PW
vIrakesarin,PW
vIramARikya,PW
vIramardalaka,PW
vIramardanaka,PW
vIranArAyaRIya,PW
vIranagara,PW
vIrapARaka,PW
vIrapattrI,PW
vIrapoza,PW
vIrapuzpa,PW
vIrataRqula,PW
vIravAda,PW
vIravAkyamaya,PW
vIravetasa,PW
vIrayogasaha,PW
vIryaga,PW
vIsaladeva,PW
vItArcis,PW
vItaSaNkam,PW
vItarAgaBayakroDa,PW
vItaviza,PW
vItihotradayitA,PW
vItihotrapriyA,PW
vUs,PW
vaDASaNkA,PW
vaDUka,PW
vaDUtva,PW
vaDUwISayana,PW
vaDakAma,PW
vaDraSva,PW
vaDyacihna,PW
vaDyapAla,PW
vaDyasraj,PW
vaDyoza,PW
vaGApati,PW
vaMSAntara,PW
vaMSIgIta,PW
vaMSaBava,PW
vaMSaDAnya,PW
vaMSagA,PW
vaMSakarmakft,PW
vaMSakramAhitagOrava,PW
vaMSamUla,PW
vaMSamfnmaya,PW
vaMSaniSreRI,PW
vaMSapattraharitAla,PW
vaMSapota,PW
vaMSarAjyaDara,PW
vaMSavartin,PW
vaMSayava,PW
vaMSyAnucarita,PW
vaNgaSulbaja,PW
vaNgalipi,PW
vaNgara,PW
vaNgeSvararasa,PW
vaRikpuruza,PW
vaRiktva,PW
vaSABoga,PW
vaSAjAta,PW
vaSAtva,PW
vaSAyita,PW
vaSaMvadita,PW
vaSyakArin,PW
vaYcUka,PW
vaYcanAmati,PW
vaYcanApaRqita,PW
vacCa,PW
vacaka,PW
vacakru,PW
vacanAbADa,PW
vacanaracanA,PW
vacoviparilopa,PW
vadAnyaSrezWa,PW
vaddaka,PW
vaditos,PW
vahas,PW
vahedaka,PW
vahniBaya,PW
vahniSeKara,PW
vahnikArya,PW
vahnikft,PW
vahnikopa,PW
vahnivaktrA,PW
vahniveSa,PW
vajrABra,PW
vajrAkzI,PW
vajrAsTi,PW
vajrAsura,PW
vajraDAra,PW
vajrakAmA,PW
vajrakapAwarasa,PW
vajrakarzaRa,PW
vajrakuca,PW
vajramAra,PW
vajrapAtana,PW
vajraprAkAra,PW
vajraprastAvinI,PW
vajrasiMha,PW
vajrawaNkIya,PW
vajrodgata,PW
vakraBuja,PW
vakrabudDi,PW
vakradantIbIja,PW
vakragamana,PW
vakraganDanibanDakft,PW
vakramati,PW
vakrapakza,PW
vakratodin,PW
vakravAkya,PW
vakrayoDin,PW
vaktave,PW
vaktos,PW
vaktracCada,PW
vaktrarogin,PW
vaktravAkya,PW
vakzaskAra,PW
vakzaskArikA,PW
valImuKamuKa,PW
valarasA,PW
valayI,PW
valgudantIsuta,PW
valkaPala,PW
valkalacIrin,PW
valkapattra,PW
valkaroDra,PW
vallArI,PW
vallaBarAjadeva,PW
vallarIka,PW
vallinI,PW
valmIkaBOma,PW
valmIkaBava,PW
valmIkajanman,PW
vamanadravya,PW
vamya,PW
vanADivAsin,PW
vanAntaBU,PW
vanAntasTalI,PW
vanArdraka,PW
vanDyAsUnu,PW
vanDyAsuta,PW
vanDyAtanaya,PW
vanDyAtva,PW
vanDyaPala,PW
vanDyaparvata,PW
vanDyatA,PW
vanDyatva,PW
vanaDAnya,PW
vanaSfNgAwaka,PW
vanaSiKaRqin,PW
vanabIjapUraka,PW
vanabarbara,PW
vanajAkza,PW
vanajapattrAkza,PW
vanakAzWikA,PW
vanakaRqUla,PW
vanakusuma,PW
vanamAnuzI,PW
vanamAnuzikA,PW
vanamallikA,PW
vanameTikA,PW
vanarAzwraka,PW
vanasaMnivAsin,PW
vanasinDura,PW
vanaspatiyAga,PW
vanavftti,PW
vanavilAsinI,PW
vandanaka,PW
vandanesTA,PW
vanitArAjya,PW
vanizWusava,PW
vanopala,PW
vanyAnnaBojana,PW
vanyadamana,PW
vapADiSrayaRI,PW
vapASrapaRI,PW
vapASravaRI,PW
vapAhoma,PW
vapAhuti,PW
vapAka,PW
vapAmArjana,PW
vapAnta,PW
vaprIvan,PW
vaptfka,PW
vaqQ,PW
vaqaBA,PW
vaqabABfta,PW
vaqabAgnimala,PW
vaqabAhfta,PW
vaqabAmuKa,PW
vaqabAraTa,PW
vaqabAsuta,PW
vaqabAvaktra,PW
vaqabin,PW
vaqahaMsI,PW
vaqahaMsikA,PW
varABiDA,PW
varAhadanta,PW
varAhadeva,PW
varAhaparvata,PW
varAhapattrI,PW
varAkANkzin,PW
varAkaka,PW
varArTA,PW
varDApanika,PW
varDaPala,PW
varDamAnasvAmin,PW
varDipaTaka,PW
varDrakaWina,PW
varDravyuta,PW
varRASramaguru,PW
varRAntara,PW
varRAnuprAsa,PW
varRaBIru,PW
varRaBinna,PW
varRabudDi,PW
varRaguru,PW
varRalIla,PW
varRamaYcikA,PW
varRanATa,PW
varRasUtra,PW
varRasaMhitA,PW
varRasaMkaratA,PW
varRavEkfta,PW
varRavyatikrAntA,PW
varRavyavasTA,PW
varRopanizad,PW
varRyasama,PW
varUTinIpati,PW
varUka,PW
varUtri,PW
varaDarmin,PW
varaGaRwI,PW
varaRASI,PW
varadAyaka,PW
varadaBawwa,PW
varadagaRapatistotra,PW
varapakzIya,PW
vararucikArikA,PW
vararuciliNgakArikA,PW
vararuciprAkftasUtra,PW
varavaraRa,PW
varcAvasu,PW
varcaskasTAna,PW
varcoBeda,PW
varcoBedin,PW
varcoDas,PW
varcovinigraha,PW
varezuDi,PW
vargAzwaka,PW
varmaSarman,PW
varmakaSA,PW
varpeyu,PW
vartamAnatva,PW
vartatIkzRa,PW
vartayaDyE,PW
vartmABihoma,PW
vartmAvabanDaka,PW
vartmapAtana,PW
varuRArizwakamaya,PW
varuRAvis,PW
varuRadEva,PW
varuRadevatya,PW
varuRagfhapati,PW
varuRajyezWa,PW
varuRapraGAsika,PW
varuRasAman,PW
varuRatejas,PW
varuReSadeSa,PW
varuRila,PW
varuRiya,PW
varvUraka,PW
varvurika,PW
varzAkAlika,PW
varzAnadI,PW
varzArAtri,PW
varzArha,PW
varzAvasAya,PW
varzaMDara,PW
varzalamBaka,PW
varzamahodaya,PW
varzanakzatrasUcaka,PW
varzapratibanDa,PW
varzapuzpa,PW
varzarAtra,PW
varzarAtri,PW
varzatrARa,PW
varzavat,PW
varzayantI,PW
varzmaseka,PW
vasAgraha,PW
vasAhomahavanI,PW
vasIyoBUya,PW
vasaTa,PW
vasantAcArya,PW
vasantaganDin,PW
vasantalatikA,PW
vasantamAdanI,PW
vasantamAlatirasa,PW
vasantapura,PW
vasantartu,PW
vasantatilakaBARa,PW
vasantavrata,PW
vasantayoDa,PW
vasizWayajYa,PW
vastiSIrza,PW
vastikoSa,PW
vastikuRqala,PW
vastimUla,PW
vastiruj,PW
vastivyApad,PW
vastrADAraka,PW
vastraDAraka,PW
vastrada,PW
vastradaSA,PW
vastragopana,PW
vastrapewA,PW
vastrarajaka,PW
vastrarajanI,PW
vasuDADava,PW
vasuDAgama,PW
vasuDAnAyaka,PW
vasuDArAmaya,PW
vasuDAreRu,PW
vasuMDarABft,PW
vasuMDarASunAsIra,PW
vasudattaka,PW
vasudevajanman,PW
vasuguptAcArya,PW
vasuhawwaka,PW
vasumadgaRa,PW
vasumatIcitrAsana,PW
vasumatIcitrasenIya,PW
vasumatIpfzWa,PW
vasumatIsUnu,PW
vasuvIrya,PW
vasuvinda,PW
vasvanta,PW
vasyazwi,PW
vatsAhvaya,PW
vatsAnusfj,PW
vatsAnusftA,PW
vatsAnusfti,PW
vatsIputrIya,PW
vatsacCavI,PW
vatsadevI,PW
vatsajAnu,PW
vatsajYu,PW
vatsanABi,PW
vatsanikAnta,PW
vatsapItA,PW
vatsaprIya,PW
vatsapri,PW
vatsarUpa,PW
vatsaraPala,PW
vatsatarArRa,PW
vavUla,PW
vavvola,PW
vawanagara,PW
vawku,PW
vawwaka,PW
vayaHSata,PW
vayaHsaMDimatI,PW
vayoviSeza,PW
vayovidyA,PW
vayunADA,PW
vayunADa,PW
vazawkArakriyA,PW
vazawkaraRa,PW
veD,PW
veDagupta,PW
veNkawAcala,PW
veNkawAcaleSa,PW
veNkawAdri,PW
veNkawaBew,PW
veNkawagiri,PW
veNkawapati,PW
veNkaweSvarIya,PW
veRIgamUlaka,PW
veRuBAra,PW
veRuvAdana,PW
veRuvAdya,PW
veRuvEdala,PW
veSApura,PW
veSaBagIna,PW
veSaBaginI,PW
veSayamana,PW
veSmaDUma,PW
veSmacawaka,PW
veSoBagya,PW
veSyAGawaka,PW
veSyAtva,PW
veSyAvAsa,PW
veSyAveSman,PW
veSyAvrata,PW
vedAMSa,PW
vedAgnyutsAdin,PW
vedAntibruva,PW
vedAntimahAdeva,PW
vedAtmana,PW
vedAvApti,PW
vedaBAga,PW
vedaDAraRa,PW
vedadakziRA,PW
vedadala,PW
vedagarBarASi,PW
vedagata,PW
vedakA,PW
vedamUla,PW
vedapAWin,PW
vedapadastava,PW
vedapralava,PW
vedapravAda,PW
vedarkara,PW
vedasAraSivastotra,PW
vedasaMnyAsin,PW
vedastaraRa,PW
vedasvAmin,PW
vedatfRa,PW
vedavedANgatattvajYa,PW
vedavedANgavigrahin,PW
vedavidyAvratasnAta,PW
vedavikrayin,PW
vedaviplAvaka,PW
vedavrataparAyaRa,PW
vedavratin,PW
vediBAjana,PW
vediSroRI,PW
vediSroRi,PW
vedikaraRa,PW
vedilozwa,PW
vedimAna,PW
vedimaDya,PW
vedivimAna,PW
vedopayAma,PW
vedyagni,PW
vedyantara,PW
vedyupozaRa,PW
vegaGna,PW
vegasAra,PW
vegatara,PW
vehAnasa,PW
velADara,PW
velAbala,PW
velAdri,PW
velAnila,PW
velAsamudra,PW
velAtawa,PW
velAtikrama,PW
velAvIci,PW
vellitAgra,PW
velormi,PW
vetAlapura,PW
vetAlarasa,PW
vetasaSAKA,PW
vetasamaya,PW
vetraDArin,PW
vetralatAmaya,PW
vewy,PW
veyagAna,PW
vezADika,PW
vezaDara,PW
vezaSrI,PW
vezwayitavya,PW
vezwitin,PW
vfScIva,PW
vfTAcAra,PW
vfTAgni,PW
vfTAkAra,PW
vfTAkulasamAcAra,PW
vfTAliNga,PW
vfTAliNgin,PW
vfTAnna,PW
vfTApakva,PW
vfTApalita,PW
vfTAprajA,PW
vfTAtmAyAsa,PW
vfTAvAc,PW
vfTAvfdDa,PW
vfTAvrata,PW
vfTodaka,PW
vfdDArka,PW
vfdDaSIlin,PW
vfdDabAla,PW
vfdDabAlaka,PW
vfdDagArga,PW
vfdDakOSika,PW
vfdDakoSa,PW
vfdDakowarapuzpI,PW
vfdDapArASarIya,PW
vfdDapArASarya,PW
vfdDidAtrI,PW
vfdDidatta,PW
vfkaBaya,PW
vfkaDUmaka,PW
vfkagartIya,PW
vfkarUpya,PW
vfkkAvatI,PW
vfkzADirUQi,PW
